UserId,Data
U1,touch me to see if I was real. It was pandemonium.
U1,What I didnt understand at the time was that the
U1,other kids genuinely had no clue what a white person
U1,was. Black kids in the township didnt leave the
U1,township. Few people had televisions. Theyd seen
U1,"the white police roll through, but theyd never dealt"
U1,"with a white person face-to-face, ever."
U1,Id go to funerals and Id walk in and the
U1,bereaved would look up and see me and theyd stop
U1,crying. Theyd start whispering. Then theyd wave
U1,"and say, Oh like they were more shocked by me"
U1,walking in than by the death of their loved ones. I
U1,think people felt like the dead person was more
U1,important because a white person had come to the
U1,funeral.
U1,"After a funeral, the mourners all go to the house"
U1,of the surviving family to eat. A hundred people
U1,"might show up, and youve got to feed them. Usually"
U1,you get a cow and slaughter it and your neighbors
U1,come over and help you cook. Neighbors and
U1,acquaintances eat outside in the yard and in the
U1,"street, and the family eats indoors. Every funeral I"
U1,"ever went to, I ate indoors. It didnt matter if we"
U1,knew the deceased or not. The family would see me
U1,and invite me in. Awunakuvumela umntana
U1,womlungu ame ngaphandle. Yiza naye apha
U1,"ngaphakathi, theyd say. You cant let the white"
U1,child stand outside. Bring him in here.
U1,As a kid I understood that people were different
U1,"colors, but in my head white and black and brown"
U1,were like types of chocolate. Dad was the white
U1,"chocolate, mom was the dark chocolate, and I was"
U1,the milk chocolate. But we were all just chocolate. I
U1,didnt know any of it had anything to do with race.
U1,I didnt know what race was. My mother never
U1,referred to my dad as white or to me as mixed. So
U1,"when the other kids in Soweto called me white,"
U1,"even though I was light brown, I just thought they"
U1,"had their colors mixed up, like they hadnt learned"
U1,"them properly. Ah, yes, my friend. Youve confused"
U1,aqua with turquoise. I can see how you made that
U1,mistake. Youre not the first.
U1,I soon learned that the quickest way to bridge
U1,the race gap was through language. Soweto was a
U1,melting pot: families from different tribes and
U1,homelands. Most kids in the township spoke only
U1,"their home language, but I learned several languages"
U1,because I grew up in a house where there was no
U1,option but to learn them. My mom made sure
U1,English was the first language I spoke. If youre black
U1,"in South Africa, speaking English is the one thing"
U1,that can give you a leg up. English is the language of
U1,money. English comprehension is equated with
U1,"intelligence. If youre looking for a job, English is the"
U1,difference between getting the job or staying
U1,"unemployed. If youre standing in the dock, English"
U1,is the difference between getting off with a fine or
U1,going to prison.
U1,"After English, Xhosa was what we spoke around"
U1,the house. When my mother was angry shed fall
U1,"back on her home language. As a naughty child, I"
U1,was well versed in Xhosa threats. They were the first
U1,"phrases I picked up, mostly for my own safety"
U1,phrases like Ndiza kubetha entloko. Ill knock you
U1,upside the head. Or Sidenge ndini somntwana.
U1,You idiot of a child. Its a very passionate language.
U1,"Outside of that, my mother picked up different"
U1,languages here and there. She learned Zulu because
U1,its similar to Xhosa. She spoke German because of
U1,my father. She spoke Afrikaans because it is useful to
U1,know the language of your oppressor. Sotho she
U1,learned in the streets.
U1,"Living with my mom, I saw how she used"
U1,"language to cross boundaries, handle situations,"
U1,"navigate the world. We were in a shop once, and the"
U1,"shopkeeper, right in front of us, turned to his"
U1,"security guard and said, in Afrikaans, Volg daai"
U1,"swartes, netnou steel hulle iets. Follow those"
U1,blacks in case they steal something.
U1,"My mother turned around and said, in beautiful,"
U1,"fluent Afrikaans, Hoekom volg jy nie daai swartes"
U1,sodat jy hulle kan help kry waarna hulle soek nie
U1,Why dont you follow these blacks so you can help
U1,them find what theyre looking for
U1,"Ag, jammer he said, apologizing in Afrikaans."
U1,Thenand this was the funny thinghe didnt
U1,apologize for being racist he merely apologized for
U1,"aiming his racism at us. Oh, Im so sorry, he said."
U1,I thought you were like the other blacks. You know
U1,how they love to steal.
U1,I learned to use language like my mother did. I
U1,would simulcastgive you the program in your own
U1,tongue. Id get suspicious looks from people just
U1,walking down the street. Where are you from
U1,theyd ask. Id reply in whatever language theyd
U1,"addressed me in, using the same accent that they"
U1,"used. There would be a brief moment of confusion,"
U1,"and then the suspicious look would disappear. Oh,"
U1,okay. I thought you were a stranger. Were good
U1,then.
U1,It became a tool that served me my whole life.
U1,One day as a young man I was walking down the
U1,"street, and a group of Zulu guys was walking behind"
U1,"me, closing in on me, and I could hear them talking"
U1,to one another about how they were going to mug
U1,me. Asibambe le autie yomlungu. Phuma ngapha
U1,mina ngizoqhamuka ngemuva kwakhe. Lets get
U1,"this white guy. You go to his left, and Ill come up"
U1,behind him. I didnt know what to do. I couldnt
U1,"run, so I just spun around real quick and said,"
U1,Kodwa bafwethu yingani singavele sibambe
U1,"umuntu inkunzi Asenzeni. Mina ngikulindele. Yo,"
U1,"guys, why dont we just mug someone together Im"
U1,ready. Lets do it.
U1,"They looked shocked for a moment, and then"
U1,"they started laughing. Oh, sorry, dude. We thought"
U1,you were something else. We werent trying to take
U1,anything from you. We were trying to steal from
U1,"white people. Have a good day, man. They were"
U1,"ready to do me violent harm, until they felt we were"
U1,"part of the same tribe, and then we were cool. That,"
U1,"and so many other smaller incidents in my life, made"
U1,"me realize that language, even more than color,"
U1,defines who you are to people.
U1,"I became a chameleon. My color didnt change,"
U1,but I could change your perception of my color. If
U1,"you spoke to me in Zulu, I replied to you in Zulu. If"
U1,"you spoke to me in Tswana, I replied to you in"
U1,"Tswana. Maybe I didnt look like you, but if I spoke"
U1,"like you, I was you."
U1,
U1,"As apartheid was coming to an end, South Africas"
U1,elite private schools started accepting children of all
U1,"colors. My mothers company offered bursaries,"
U1,"scholarships, for underprivileged families, and she"
U1,"managed to get me into Maryvale College, an"
U1,expensive private Catholic school. Classes taught by
U1,nuns. Mass on Fridays. The whole bit. I started
U1,"preschool there when I was three, primary school"
U1,when I was five.
U1,"In my class we had all kinds of kids. Black kids,"
U1,"white kids, Indian kids, colored kids. Most of the"
U1,white kids were pretty well off. Every child of color
U1,pretty much wasnt. But because of scholarships we
U1,all sat at the same table. We wore the same maroon
U1,"blazers, the same gray slacks and skirts. We had the"
U1,same books. We had the same teachers. There was
U1,no racial separation. Every clique was racially mixed.
U1,"Kids still got teased and bullied, but it was over"
U1,"usual kid stuff: being fat or being skinny, being tall"
U1,"or being short, being smart or being dumb. I dont"
U1,remember anybody being teased about their race. I
U1,didnt learn to put limits on what I was supposed to
U1,like or not like. I had a wide berth to explore myself.
U1,I had crushes on white girls. I had crushes on black
U1,girls. Nobody asked me what I was. I was Trevor.
U1,"It was a wonderful experience to have, but the"
U1,downside was that it sheltered me from reality.
U1,"Maryvale was an oasis that kept me from the truth, a"
U1,comfortable place where I could avoid making a
U1,tough decision. But the real world doesnt go away.
U1,"Racism exists. People are getting hurt, and just"
U1,because its not happening to you doesnt mean its
U1,"not happening. And at some point, you have to"
U1,choose. Black or white. Pick a side. You can try to
U1,"hide from it. You can say, Oh, I dont pick sides,"
U1,but at some point life will force you to pick a side.
U1,At the end of grade six I left Maryvale to go to H.
U1,"A. Jack Primary, a government school. I had to take"
U1,"an aptitude test before I started, and, based on the"
U1,"results of the test, the school counselor told me,"
U1,"Youre going to be in the smart classes, the A"
U1,classes. I showed up for the first day of school and
U1,went to my classroom. Of the thirty or so kids in my
U1,"class, almost all of them were white. There was one"
U1,"Indian kid, maybe one or two black kids, and me."
U1,Then recess came. We went out on the
U1,"playground, and black kids were everywhere. It was"
U1,"an ocean of black, like someone had opened a tap"
U1,"and all the black had come pouring out. I was like,"
U1,Where were they all hiding The white kids Id met
U1,"that morning, they went in one direction, the black"
U1,"kids went in another direction, and I was left"
U1,"standing in the middle, totally confused. Were we"
U1,going to meet up later on I did not understand what
U1,was happening.
U1,"I was eleven years old, and it was like I was"
U1,seeing my country for the first time. In the townships
U1,"you dont see segregation, because everyone is black."
U1,"In the white world, any time my mother took me to a"
U1,"white church, we were the only black people there,"
U1,and my mom didnt separate herself from anyone.
U1,She didnt care. Shed go right up and sit with the
U1,"white people. And at Maryvale, the kids were mixed"
U1,"up and hanging out together. Before that day, I had"
U1,never seen people being together and yet not
U1,"together, occupying the same space yet choosing not"
U1,to associate with each other in any way. In an instant
U1,"I could see, I could feel, how the boundaries were"
U1,drawn. Groups moved in color patterns across the
U1,"yard, up the stairs, down the hall. It was insane. I"
U1,looked over at the white kids Id met that morning.
